Observation id	Dyad Score Log #16							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Score/16.mov							
								
Observation date	2021-06-10 12:51:37							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1201.806	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1204.108	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1206.310	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1207.311	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1210.614	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1214.919	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1215.218	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1216.620	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1220.525	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1224.027	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1226.231	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1228.533	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1228.832	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1233.237	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1239.644	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1242.147	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1242.147	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1246.651	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1246.850	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1248.350	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lateral Side Display	Aggressive		POINT
1250.656	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1253.658	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1255.657	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1259.764	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1262.766	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1266.771	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1271.074	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1274.678	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1279.484	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1280.684	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1282.186	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1282.186	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1282.687	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1284.889	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1289.799	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1295.101	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1299.704	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1328.732	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1329.033	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1333.037	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1334.736	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1340.145	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1340.342	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1342.647	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1342.647	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1355.758	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1355.758	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1366.868	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1368.172	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1372.876	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1382.885	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1383.788	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1391.796	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1393.193	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1401.506	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1405.308	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1407.511	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1411.817	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1414.918	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1416.721	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1418.522	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1423.527	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1427.331	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1430.835	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1430.835	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1433.441	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1437.442	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1440.344	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1443.848	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1456.360	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1461.465	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1462.368	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1469.872	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1471.975	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Pot Dig	Reproductive		POINT
1473.778	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1477.478	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1482.883	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1484.389	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1491.397	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1491.695	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1494.403	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1495.399	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1496.901	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1499.404	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1506.811	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1512.417	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1514.117	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1515.921	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1522.023	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1522.023	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1524.729	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1525.229	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1525.229	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1528.531	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1533.437	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1534.237	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1537.238	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1544.349	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1544.647	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1546.447	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1548.252	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1550.955	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1555.359	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1559.461	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1560.164	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1565.469	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1570.473	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1570.473	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1571.975	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1573.174	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1578.480	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1578.980	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1579.683	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1580.485	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1584.488	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Quiver	Reproductive		POINT
1588.389	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1596.301	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1611.516	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1613.118	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1613.617	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1619.726	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1622.025	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1623.527	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1626.327	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1628.533	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1636.340	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1636.340	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1645.649	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1647.852	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1650.854	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1652.256	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1652.256	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1653.759	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1659.263	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1664.566	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1665.570	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1667.475	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1670.775	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1675.079	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1676.781	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1680.284	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1680.284	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1682.682	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1684.485	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1691.896	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1701.802	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1704.107	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1705.408	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1709.512	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1711.216	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1714.617	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1717.021	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1717.521	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1720.225	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1726.830	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1728.732	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Quiver	Reproductive		POINT
1728.838	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1737.339	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1743.949	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Pot Dig	Reproductive		POINT
1744.451	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1746.451	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1749.659	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1751.655	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1753.757	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1758.261	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1760.763	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1761.866	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1763.967	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1763.967	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1769.173	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1769.173	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1769.874	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1771.675	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1777.783	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1782.585	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1788.691	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1794.201	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1794.699	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1795.704	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1797.001	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1798.202	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lateral Side Display	Aggressive		POINT
1805.809	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1806.010	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1808.312	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1810.414	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1814.314	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1814.314	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1819.723	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1821.629	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1828.428	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1828.428	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1833.636	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1834.239	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1838.743	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1843.749	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1846.147	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1849.654	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1851.352	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1858.963	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1861.465	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1868.071	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1881.283	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Pot Dig	Reproductive		POINT
1884.488	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
1888.796	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1892.295	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1894.795	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1895.304	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1899.002	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1900.806	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1909.312	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1910.313	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1912.412	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lateral Side Display	Aggressive		POINT
1916.123	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1916.123	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1921.124	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Border Fight	Aggressive		POINT
1923.226	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1923.927	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1924.328	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1926.830	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1932.836	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1934.443	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1936.139	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1940.642	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1941.044	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1942.345	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1946.250	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1947.952	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
1950.255	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1953.256	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1960.964	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1966.067	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1971.074	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1972.972	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Scrape	Aggressive		POINT
1979.480	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1979.984	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1984.285	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1991.495	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
1993.695	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
1998.401	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2003.408	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2010.313	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Chase	Aggressive		POINT
2017.121	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2020.924	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Foraging	Other		POINT
2020.924	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2022.125	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2024.328	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2027.329	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2030.434	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2034.436	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2037.637	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
2038.943	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Quiver	Reproductive		POINT
2039.742	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Entry/Exit Pot	Reproductive		POINT
2042.947	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2045.349	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2049.549	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2056.360	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
2058.062	C:/Users/Kimberly/Desktop/Score/16.mov	2152.150	29.97		Lead	Reproductive		POINT
