Observation id	#3 Score Video							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/3.avi							
								
Observation date	2021-04-16 19:13:03							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1477.962	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Quiver	Reproductive		POINT
1485.256	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1486.331	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1487.682	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1502.262	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1513.062	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1513.874	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1515.491	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1521.438	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1527.912	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1531.153	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Pot	Reproductive		POINT
1538.621	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1543.396	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1545.011	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1545.821	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1547.986	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1548.819	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1553.654	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1563.107	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1564.184	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1577.414	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1579.844	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1586.054	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1591.454	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1602.253	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1607.385	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1612.782	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1614.405	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1617.914	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1618.727	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1619.804	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1621.965	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1624.124	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1626.824	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1634.111	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1637.353	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1639.513	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1646.261	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1648.694	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1651.931	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1657.067	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1658.952	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Pot	Reproductive		POINT
1659.673	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1663.994	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1671.641	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1673.531	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1679.203	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1682.177	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1691.086	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1701.347	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1702.964	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1705.122	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1721.052	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1722.404	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1724.837	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Pot	Reproductive		POINT
1726.002	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1728.706	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1730.863	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1731.676	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1737.883	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1751.656	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
1754.081	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1760.566	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1764.614	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Pot	Reproductive		POINT
1766.233	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
1772.443	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1773.525	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1774.333	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1777.842	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1779.731	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1782.432	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1784.321	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1788.371	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1789.722	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1791.343	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1793.501	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1799.981	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1802.683	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1804.843	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1808.356	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1811.592	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1813.483	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1814.025	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1814.561	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1822.664	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1830.766	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1831.843	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1842.375	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1844.533	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1845.074	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1845.882	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1849.936	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1851.012	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1851.823	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1852.364	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1853.713	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1854.793	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1858.843	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1863.433	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1867.483	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1886.925	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1888.272	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1889.083	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1890.163	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1890.706	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1890.974	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1891.782	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1904.474	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1906.093	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1908.251	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1912.841	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1916.081	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1916.623	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1917.166	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1920.135	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1921.755	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1928.772	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1932.012	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1934.984	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1936.336	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1937.145	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1939.035	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1944.433	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1952.265	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1952.801	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1953.615	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1963.331	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1965.223	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1966.846	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1967.382	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1973.591	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
1981.961	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1983.312	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
1992.764	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
1994.923	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2000.863	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2001.674	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2006.533	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2008.965	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
2015.982	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
2019.223	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Pot	Reproductive		POINT
2020.396	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Entry /Exit Pot	Reproductive		POINT
2023.364	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2028.225	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2028.225	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2029.305	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2029.846	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2030.923	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2032.812	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2035.514	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2040.643	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
2061.432	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2064.402	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Lead	Reproductive		POINT
2074.933	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2075.472	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2077.092	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2077.904	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2078.175	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2082.225	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2086.278	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Foraging	Other		POINT
2088.165	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Dig Substrate	Reproductive		POINT
2093.832	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
2097.072	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
2099.771	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
2103.016	C:/Users/Kimberly/Desktop/Avi Score/3.avi	2227.240	29.97		Chase	Aggressive		POINT
