Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
1233.483	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1234.758	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Dig	Reproductive		POINT
1235.008	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Pot Exit	Reproductive		POINT
1242.308	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Dig Substrate	Reproductive		POINT
1252.358	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Foraging	Reproductive		POINT
1254.158	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Dig Substrate	Reproductive		POINT
1260.958	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1261.433	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1261.433	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1262.433	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1263.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1263.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1264.783	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1265.433	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Scrape	Aggressive		POINT
1269.358	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Lateral Side Display	Aggressive		POINT
1271.183	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1271.183	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1272.933	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1276.383	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1276.758	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1278.008	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1280.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Charge	Aggressive		POINT
1280.808	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
1282.558	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1283.383	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Chase	Aggressive		POINT
1284.108	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/4.avi	5195.690	29.97	Dominant	Biting	Aggressive		POINT
