Observation id	A2D							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4							
								
Observation date	2021-06-14 14:34:26							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
885.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
886.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
886.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
891.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
894.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
897.151	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
903.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
906.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
908.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
913.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
913.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
915.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
915.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
938.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
940.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
953.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
955.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
957.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
958.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
958.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
967.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
968.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
968.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
969.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
969.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
974.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
977.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
979.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
981.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
988.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
988.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
989.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
993.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
994.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
995.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
999.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
999.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1005.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1007.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1007.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1008.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1012.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1012.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1015.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1019.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1022.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1027.901	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1029.151	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1031.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1033.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1034.651	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1042.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1042.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1044.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1045.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1046.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1053.163	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1084.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1084.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1085.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1086.659	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1088.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1088.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1095.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1099.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1102.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1107.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1115.651	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1117.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1120.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1120.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1134.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1152.902	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1157.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1162.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Quiver	Reproductive		POINT
1164.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1164.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1165.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1165.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1167.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1167.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1170.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1170.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1177.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1185.660	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1189.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1189.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1191.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1192.159	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1192.159	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1198.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1200.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1201.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1201.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1201.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1205.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1209.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1217.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1217.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1217.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1217.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1218.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1218.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Scrape	Aggressive		POINT
1231.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1233.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1234.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1234.909	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1241.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1242.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1245.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lateral Side Display	Aggressive		POINT
1251.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1269.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1271.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1273.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1275.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1276.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1277.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1279.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1280.660	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1282.160	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1285.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1286.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1289.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1291.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1292.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1294.408	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1296.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1297.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1297.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1300.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1303.408	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1304.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Quiver	Reproductive		POINT
1305.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1309.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1313.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1313.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1313.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1317.157	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1323.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1330.151	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1331.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1331.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1332.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1332.659	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1333.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1335.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1341.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1342.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1343.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1344.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1347.157	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1351.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1356.157	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1358.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1358.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1360.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1361.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Quiver	Reproductive		POINT
1362.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1362.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1362.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1366.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1366.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1370.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1371.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1371.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1394.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1400.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1402.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1403.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1404.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1407.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1407.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1409.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1409.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1443.904	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1445.901	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1447.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1450.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1453.410	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1453.410	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1453.410	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1454.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
