Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
693.089	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
696.939	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Scrape	Aggressive		POINT
698.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Border Fight	Aggressive		POINT
698.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
707.714	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Entry	Reproductive		POINT
710.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Dig	Reproductive		POINT
712.814	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Dig	Reproductive		POINT
713.314	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Pot Exit	Reproductive		POINT
719.464	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Lead	Reproductive		POINT
721.714	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
722.214	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
723.464	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
724.964	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
732.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
736.039	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
741.064	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
744.514	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Border Fight	Aggressive		POINT
744.514	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
744.641	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
747.964	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
749.089	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Scrape	Aggressive		POINT
749.338	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
754.114	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
756.689	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Dig Substrate	Reproductive		POINT
758.189	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
759.489	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
760.014	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
762.039	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
763.064	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
765.089	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
766.464	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
766.565	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Scrape	Aggressive		POINT
767.839	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Chase	Aggressive		POINT
773.739	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
774.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
775.789	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
777.289	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
778.039	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
781.564	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
783.114	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
786.164	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
787.439	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
788.939	C:/Users/Kimberly/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/2.avi	2109.103	59.94	Dominant	Foraging	Reproductive		POINT
