Observation id	#5 (correct)							
								
Media file(s)								
								
Player #1	C:/Users/Kimberly/Desktop/Avi Score/5.avi							
								
Observation date	2021-04-16 21:33:29							
								
Description								
								
Time offset (s)	0.0							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
688.593	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
692.195	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
692.893	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
696.499	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
701.805	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
704.912	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
705.110	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
711.215	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
712.517	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
719.424	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
721.923	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
724.229	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
729.533	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
730.735	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
737.440	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Dig Substrate	Reproductive		POINT
740.244	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
742.848	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
744.850	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
747.951	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
750.255	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
753.259	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
755.058	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
758.163	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
760.966	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
765.771	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
766.972	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
779.082	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
781.886	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Lead	Reproductive		POINT
791.293	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
791.497	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
791.797	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
791.999	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
795.100	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Foraging	Other		POINT
799.204	C:/Users/Kimberly/Desktop/Avi Score/5.avi	5199.200	29.97		Chase	Aggressive		POINT
