	Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
196	932.938	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
197	940.245	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
198	955.76	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
199	964.766	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
200	971.073	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
201	973.377	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
202	975.381	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
203	978.784	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
204	978.982	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
205	984.39	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
206	984.586	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Scrape	Aggressive		POINT
207	988.192	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
208	988.694	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
209	990.495	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
210	996.102	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
211	997.903	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
212	998.403	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
213	1001.505	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
214	1003.908	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
215	1003.908	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
216	1005.111	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Quiver	Reproductive		POINT
217	1016.721	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
218	1019.326	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
219	1019.522	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
220	1022.928	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
221	1024.729	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
222	1028.233	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
223	1030.035	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
224	1031.636	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
225	1040.442	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Dig Substrate	Reproductive		POINT
226	1045.35	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
227	1047.649	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
228	1047.952	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
229	1048.651	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
230	1050.254	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
231	1052.753	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
232	1056.248	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
233	1057.361	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
234	1062.223	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
235	1062.223	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Scrape	Aggressive		POINT
236	1062.967	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
237	1064.068	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Scrape	Aggressive		POINT
238	1065.37	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
239	1065.568	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Foraging	Reproductive		POINT
240	1070.974	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Lead	Reproductive		POINT
241	1073.976	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Chase	Aggressive		POINT
242	1078.282	C:/Users/Biolab/Desktop/Dyad Score Log Data for Editing 1-6,8-19/Dyad Videos/AVI Converted/15.avi	5199.23	29.97	Dominant	Biting	Aggressive		POINT
